"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4053","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:38,FALSE,NA,"645437885102051328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","barimehren",3869,TRUE,FALSE,NA,NA
"4054","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:38,FALSE,NA,"645437884959318016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","IdaBright",3869,TRUE,FALSE,NA,NA
"4055","@tayIorfan @realDonaldTrump http://t.co/yV9dr3RL4O",FALSE,0,"tayIorfan",2015-09-20 03:22:37,FALSE,"645415268387262464","645437882606424064","2672777095","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","figuratus",0,FALSE,FALSE,NA,NA
"4056","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:37,FALSE,NA,"645437882073788416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Quinley_42695",3869,TRUE,FALSE,NA,NA
"4057","RT @realDonaldTrump: Thank you Faith and Freedom Forum &amp; @UrbandaleSchool. I had a great time in Iowa today! http://t.co/PeEEHTVtC8",FALSE,0,NA,2015-09-20 03:22:36,FALSE,NA,"645437880320397312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Booksbywade77",774,TRUE,FALSE,NA,NA
"4058","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:35,FALSE,NA,"645437875828428800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nikoliakelley",3869,TRUE,FALSE,NA,NA
"4059","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:35,FALSE,NA,"645437873974435840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","k5dcateunm",3869,TRUE,FALSE,NA,NA
"4060","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:34,FALSE,NA,"645437871751589888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OonaTowne",3869,TRUE,FALSE,NA,NA
"4061","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:34,FALSE,NA,"645437871311073280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Irmgard83083",3869,TRUE,FALSE,NA,NA
"4062","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:34,FALSE,NA,"645437870644273152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CassieWyner",3869,TRUE,FALSE,NA,NA
"4063","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:34,FALSE,NA,"645437869746716672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deborfrank",3869,TRUE,FALSE,NA,NA
"4064","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:33,FALSE,NA,"645437867385208832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tashia80922",3869,TRUE,FALSE,NA,NA
"4065","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:33,FALSE,NA,"645437864503742464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ShadBarlow1",3869,TRUE,FALSE,NA,NA
"4066","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:33,FALSE,NA,"645437863857885184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","malloriegauss",3869,TRUE,FALSE,NA,NA
"4067","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:33,FALSE,NA,"645437863790817280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arethashakespe1",3869,TRUE,FALSE,NA,NA
"4068","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:32,FALSE,NA,"645437861991436288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","archibaldozorn",3869,TRUE,FALSE,NA,NA
"4069","Go go @realDonaldTrump ! https://t.co/MnRgPpNusE",FALSE,0,NA,2015-09-20 03:22:32,FALSE,NA,"645437861668392960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeanee5TAM",0,FALSE,FALSE,NA,NA
"4070","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:32,FALSE,NA,"645437861513158656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Warthen_37486",3869,TRUE,FALSE,NA,NA
"4071","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:31,FALSE,NA,"645437858589769728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gankosakowski",3869,TRUE,FALSE,NA,NA
"4072","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:31,FALSE,NA,"645437856752635904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Estrella_tryn",3869,TRUE,FALSE,NA,NA
"4073","RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.",FALSE,0,NA,2015-09-20 03:22:31,FALSE,NA,"645437855683076096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TonyMontana2220",15934,TRUE,FALSE,NA,NA
"4074","RT @realDonaldTrump: Christians need support in our country (and around the world), their religious liberty is at stake! Obama has been hor…",FALSE,0,NA,2015-09-20 03:22:31,FALSE,NA,"645437855637073920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mysbbby",7339,TRUE,FALSE,NA,NA
