"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6718","Did you guys know that @GovChristie was a US Attorney?",FALSE,0,NA,2015-09-17 02:09:09,FALSE,NA,"644332229779435521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ko_bc",0,FALSE,FALSE,NA,NA
"6719",".@GovChristie cont 2 stretch truth about being appt on 9/10 &amp; confirms he would go to war for personal and emotional reasons #GOPDebate",FALSE,0,NA,2015-09-17 02:09:09,FALSE,NA,"644332229758480384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dgilgallon",0,FALSE,FALSE,NA,NA
"6720","Sounds like typical @GovChristie, as he advocates violent revenge re: 9/11. #GOPdebate",FALSE,0,NA,2015-09-17 02:09:08,FALSE,NA,"644332226050686976",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","prognashville",0,FALSE,FALSE,NA,NA
"6721","Sounds like typical @GovChristie, as he advocates violent revenge re: 9/11. #GOPdebate",FALSE,0,NA,2015-09-17 02:09:08,FALSE,NA,"644332225425752064",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","nashvillepeace",0,FALSE,FALSE,NA,NA
"6722","RT @mboyle1: Look, in addition to @realDonaldTrump, @GovChristie, @CarlyFiorina, @RealBenCarson, @TedCruz have done well tonight.",FALSE,0,NA,2015-09-17 02:09:07,FALSE,NA,"644332223416696833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElliotGaiser",3,TRUE,FALSE,NA,NA
"6723","If what @GovChristie is saying came out of anyone but him I would sympathize. He is such a fake. #GOPDebate",FALSE,0,NA,2015-09-17 02:09:07,FALSE,NA,"644332221810257921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HadguHiruy",0,FALSE,FALSE,NA,NA
"6724","So @GovChristie has decided to continue lying about when he was named US Attorney. Odd choice. #GOPDebate",FALSE,1,NA,2015-09-17 02:09:06,FALSE,NA,"644332216089055232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelTPremo",1,FALSE,FALSE,NA,NA
"6725","Very good answer @GovChristie George W is a class act and demonstrated great leadership. #GOPDebate",FALSE,0,NA,2015-09-17 02:09:05,FALSE,NA,"644332214658818048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mina001",0,FALSE,FALSE,NA,NA
"6726","@realDonaldTrump should ask @GovChristie to be AJ. #GOPDebate",FALSE,0,"realDonaldTrump",2015-09-17 02:09:05,FALSE,NA,"644332213245362176","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MongoSwavy",0,FALSE,FALSE,NA,NA
"6727",".@JebBush .@GovChristie Please, stop using the horror of #NineEleven for your own advancement. There is no #NineElevenCard! #GOPDebate",FALSE,1,NA,2015-09-17 02:09:05,FALSE,NA,"644332212532281346",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Claire_Eyes",1,FALSE,FALSE,NA,NA
"6728","@GovChristie is all about that pathos #GOPDebate",FALSE,0,"GovChristie",2015-09-17 02:09:05,FALSE,NA,"644332212431790080","90484508","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lukeforjesus",0,FALSE,FALSE,NA,NA
"6729",".@GovChristie Lies! Was NOT named US Attorney on 9/10. Named in Dec. ’01. http://t.co/gsJnHaXe5P @PolitiFact",FALSE,1,NA,2015-09-17 02:09:04,FALSE,NA,"644332210766639104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mariecorfield",2,FALSE,FALSE,NA,NA
"6730","@GovChristie is out swinging strong! @cnndebate",FALSE,1,"GovChristie",2015-09-17 02:09:04,FALSE,NA,"644332209688694784","90484508","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrDotel_Ruiz",0,FALSE,FALSE,NA,NA
"6731","RT @mitchduperree: Can we stop milking the tragedy of 9/11 for cheap political points now? #CNNDebate @GovChristie",FALSE,0,NA,2015-09-17 02:09:04,FALSE,NA,"644332208476524544",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>","theleroywalker",4,TRUE,FALSE,NA,NA
"6732","@Linda1746 @GovChristie ugly fat greedy corrupt lying bastard who should be in jail for taking bribes http://t.co/nM4YZiDsOr",FALSE,2,"Linda1746",2015-09-17 02:09:02,FALSE,"644323978526466048","644332201190912002","1573759129","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beckabrook888",2,FALSE,FALSE,NA,NA
